Series Name,"Series Code","Country Name","Country Code","Time","Time Code","Value"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Mozambique","MOZ","2016","YR2016","0.304783553342609"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Mozambique","MOZ","2017","YR2017","0.295110559594905"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Mozambique","MOZ","2018","YR2018","0.277593949600126"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Mozambique","MOZ","2019","YR2019","0.288756199727081"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Mozambique","MOZ","2020","YR2020","0.258364105041605"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Mozambique","MOZ","2021","YR2021","0.288380146210081"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Mozambique","MOZ","2022","YR2022","0.333694203552974"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Mozambique","MOZ","2023","YR2023","0.318684376705804"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Mozambique","MOZ","2024","YR2024","0.292006477521244"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","1990","YR1990","0.111323606946145"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2000","YR2000","0.221722533260091"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2015","YR2015","0.386395865290602"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2016","YR2016","0.446262538135226"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2017","YR2017","0.650427600472324"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2018","YR2018","0.641233195886911"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2019","YR2019","0.653317518704581"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2020","YR2020","0.654863780011824"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2021","YR2021","0.596355651595398"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2022","YR2022","0.577248041256632"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2023","YR2023","0.577107115225871"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Myanmar","MMR","2024","YR2024","0.575463259318228"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","1990","YR1990","0.911850773714802"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2000","YR2000","1.05320053864219"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2015","YR2015","1.50195847197069"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2016","YR2016","1.59834340010487"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2017","YR2017","1.49737539456841"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2018","YR2018","1.47819814870212"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2019","YR2019","1.45542679968338"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2020","YR2020","1.29890404513109"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2021","YR2021","1.31835499696145"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2022","YR2022","1.23886461461583"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2023","YR2023","1.21960315143456"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Namibia","NAM","2024","YR2024","1.20450237960009"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","1990","YR1990","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2000","YR2000","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2015","YR2015","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2016","YR2016","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2017","YR2017","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2018","YR2018","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2019","YR2019","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2020","YR2020","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2021","YR2021","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2022","YR2022","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2023","YR2023","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nauru","NRU","2024","YR2024","0"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","1990","YR1990","0.05574513716638"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2000","YR2000","0.139302904539297"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2015","YR2015","0.263161214520219"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2016","YR2016","0.385041034199327"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2017","YR2017","0.471231959664218"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2018","YR2018","0.531555032536151"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2019","YR2019","0.473751308506942"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2020","YR2020","0.568109987739662"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2021","YR2021","0.589753828751882"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2022","YR2022","0.506315976652673"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2023","YR2023","0.519690203752101"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nepal","NPL","2024","YR2024","0.535964084109792"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","1990","YR1990","11.0235086623358"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2000","YR2000","11.1051053739996"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2015","YR2015","9.99734178248626"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2016","YR2016","10.028805106001"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2017","YR2017","9.81688717537774"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2018","YR2018","9.46486529650368"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2019","YR2019","9.10784361996519"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2020","YR2020","8.15069804775965"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2021","YR2021","8.32113351224123"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2022","YR2022","7.52014775225465"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2023","YR2023","6.87570596534106"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Netherlands","NLD","2024","YR2024","6.60188395966651"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","1990","YR1990","8.91610373124178"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2000","YR2000","9.66750038099848"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2015","YR2015","16.1165809696011"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2016","YR2016","17.1997332608857"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2017","YR2017","15.4923716081341"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2018","YR2018","21.2498368842601"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2019","YR2019","20.3934331431634"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2020","YR2020","19.874303248691"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2021","YR2021","16.3459717966159"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2022","YR2022","16.0756888162913"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2023","YR2023","16.7820057267051"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Caledonia","NCL","2024","YR2024","17.0800884366062"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","1990","YR1990","7.50300318337438"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2000","YR2000","8.55385333229644"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2015","YR2015","7.67750683386124"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2016","YR2016","7.36993275492671"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2017","YR2017","7.53415323250789"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2018","YR2018","7.27125249969391"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2019","YR2019","7.49357181659055"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2020","YR2020","6.83500906868543"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2021","YR2021","6.8263580222633"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2022","YR2022","6.32162465316725"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2023","YR2023","6.11076923076923"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","New Zealand","NZL","2024","YR2024","6.01694562647754"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","1990","YR1990","0.471993309884617"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2000","YR2000","0.750642143274255"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2015","YR2015","0.893922139285724"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2016","YR2016","0.918114335021321"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2017","YR2017","0.899666272497"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2018","YR2018","0.809411757353033"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2019","YR2019","0.821126102136495"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2020","YR2020","0.72292566319085"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2021","YR2021","0.781445055571015"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2022","YR2022","0.781677382316785"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2023","YR2023","0.811432301333619"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nicaragua","NIC","2024","YR2024","0.829841501184187"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","1990","YR1990","0.0748848155679316"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2000","YR2000","0.0609576502459245"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2015","YR2015","0.108819188928427"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2016","YR2016","0.104777428213515"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2017","YR2017","0.0920857909837752"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2018","YR2018","0.0913914590764974"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2019","YR2019","0.103413157111608"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2020","YR2020","0.101595383987419"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2021","YR2021","0.116675523035947"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2022","YR2022","0.127125609686768"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2023","YR2023","0.120906578003627"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Niger","NER","2024","YR2024","0.118901709547783"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","1990","YR1990","0.773377106941681"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2000","YR2000","0.792790969926579"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2015","YR2015","0.621244733321397"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2016","YR2016","0.631791150085677"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2017","YR2017","0.579461406473008"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2018","YR2018","0.592412108680957"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2019","YR2019","0.60197968413501"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2020","YR2020","0.555700571123744"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2021","YR2021","0.599006670437755"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2022","YR2022","0.578271036832404"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2023","YR2023","0.552339272252252"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Nigeria","NGA","2024","YR2024","0.566917637661195"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","1990","YR1990","5.42242556896897"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2000","YR2000","4.4599896365386"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2015","YR2015","4.14802110404041"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2016","YR2016","3.99771705905588"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2017","YR2017","4.20312884317705"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2018","YR2018","3.99285143704431"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2019","YR2019","4.62504703500897"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2020","YR2020","4.08399438830595"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2021","YR2021","4.15543074626833"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2022","YR2022","4.47897922817561"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2023","YR2023","4.38791431960329"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","North Macedonia","MKD","2024","YR2024","3.99992545326879"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","1990","YR1990","0.00230723086152"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2000","YR2000","0.00146292936977003"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2015","YR2015","0.00194121986256163"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2016","YR2016","0.00196955074547496"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2017","YR2017","0.00200164134590364"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2018","YR2018","0.00203761436110602"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2019","YR2019","0.00207774938186956"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2020","YR2020","0.00210402289176906"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2021","YR2021","0.00212861065582494"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2022","YR2022","0.00217023308303312"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2023","YR2023","0.00221518286334537"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Northern Mariana Islands","MNP","2024","YR2024","0.00225845792492886"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Norway","NOR","1990","YR1990","8.56136535585633"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Norway","NOR","2000","YR2000","9.30078087859475"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Norway","NOR","2015","YR2015","9.24221086700149"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Norway","NOR","2016","YR2016","9.04975223129384"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Norway","NOR","2017","YR2017","8.98402264330578"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Norway","NOR","2018","YR2018","8.78033462878555"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Norway","NOR","2019","YR2019","8.47933467666537"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Norway","NOR","2020","YR2020","8.12493784244745"
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),"EN.GHG.CO2.PC.CE.AR5","Norway","NOR","2021","YR2021","8.21471362641264"
